"","county","state","tract","ukrainian","turkish","romanian","russian","polish","italian","german","french","arabian","fips","boro_ct2010"
"37","47","36","015000",0,0.00193923723335488,0.00323206205559147,0.0161603102779573,0.0103425985778927,0.557853910795087,0.0355526826115061,0.0542986425339367,0.0213316095669037,3,"3015000"
"38","47","36","035200",0.151431209602955,0,0,0.108956602031394,0,0.0433979686057248,0,0,0,3,"3035200"
"39","47","36","036501",0,0,0,0,0,0.00342935528120713,0,0.00548696844993141,0,3,"3036501"
"40","47","36","117800",0,0,0,0,0,0,0.00105708245243129,0,0,3,"3117800"
"41","47","36","043800",0.0535993740219092,0.0125195618153365,0,0.0778560250391236,0.0101721439749609,0.0230829420970266,0.00782472613458529,0.0301251956181534,0.0383411580594679,3,"3043800"
"42","47","36","118202",0,0,0,0,0.00213479719426654,0.00762427569380909,0.00548947849954254,0,0,3,"3118202"
"43","47","36","011200",0.0044200579180003,0.00106691053193111,0.00884011583600061,0.015546410608139,0.0262155159274501,0.015546410608139,0.00655387898186252,0.00381039475689681,0.0033531473860692,3,"3011200"
"44","47","36","043000",0.0299833425874514,0.00166574125485841,0,0.0558023320377568,0.00333148250971682,0.0624652970571904,0,0,0.00610771793448084,3,"3043000"
"45","47","36","003000",0.00337078651685393,0,0.00112359550561798,0.0820224719101124,0.0112359550561798,0.179213483146067,0.0174157303370787,0.0050561797752809,0.100561797752809,3,"3003000"
"46","47","36","037700",0,0,0,0.00459347726228755,0.00734956361966008,0.0273311897106109,0.0273311897106109,0.00367478180983004,0,3,"3037700"
"47","47","36","031500",0.00460636515912898,0,0,0.00544388609715243,0.0226130653266332,0.0360134003350084,0.0113065326633166,0.015284757118928,0,3,"3031500"
"48","47","36","041401",0.0181488203266788,0.00665456745311555,0.00846944948578342,0.0314579552329099,0,0.044162129461585,0.00362976406533575,0,0.1167574107683,3,"3041401"
"49","47","36","041500",0,0,0.00204127920163302,0,0,0.00521660240417328,0.00839192560671354,0,0.00430936720344749,3,"3041500"
"50","47","36","020700",0.00297366185216653,0,0.00191163976210705,0.0448173322005098,0.0569243840271878,0.101316907391674,0.0669073916737468,0.0135938827527613,0.00361087510620221,3,"3020700"
"51","47","36","004700",0.00296296296296296,0.00740740740740741,0.0054320987654321,0.0276543209876543,0.0237037037037037,0.0780246913580247,0.0701234567901235,0.0325925925925926,0,3,"3004700"
"52","47","36","113400",0,0,0,0,0,0.00379386658235852,0,0,0.00442617767941827,3,"3113400"
"53","47","36","990100",0,0,0,0,0,0,0,0,0,3,"3990100"
"54","47","36","007400",0.00136612021857923,0,0,0.00239071038251366,0.00546448087431694,0.0128073770491803,0.00273224043715847,0.00290300546448087,0.0317622950819672,3,"3007400"
"55","47","36","038700",0,0,0,0.0045227326826946,0.00404665555820043,0.000952154248988336,0.0228517019757201,0.00666507974291835,0.00952154248988336,3,"3038700"
"56","47","36","039200",0.0679497250589159,0,0.00274941084053417,0.0970149253731343,0.0180675569520817,0.0824823252160251,0.00392772977219167,0.00392772977219167,0.0428122545168892,3,"3039200"
"57","47","36","018000",0.0197089144936325,0,0.00121285627653123,0.0103092783505155,0.00727713765918739,0.15767131594906,0.00515463917525773,0,0.0585203153426319,3,"3018000"
"58","47","36","048600",0.00506706408345753,0,0,0.0205663189269747,0.0125186289120715,0.0143070044709389,0.0014903129657228,0,0.0110283159463487,3,"3048600"
"59","47","36","028100",0.00197005516154452,0,0,0,0.00492513790386131,0.0240346729708432,0.0222616233254531,0,0,3,"3028100"
"60","47","36","019400",0.00917886380550732,0,0,0.0104192508062516,0.0324981394194989,0.0709501364425701,0.00992309600595386,0,0.0156288762093773,3,"3019400"
"61","47","36","013700",0.00228963938179737,0.00515168860904408,0.00228963938179737,0.045220377790498,0.0592444190040069,0.107613050944476,0.0761305094447624,0.00915855752718947,0.00744132799084144,3,"3013700"
"62","47","36","020400",0,0,0,0.0100401606425703,0.0301204819277108,0.363453815261044,0.0190763052208835,0.0115461847389558,0.0848393574297189,3,"3020400"
"63","47","36","098400",0,0,0,0.0131400090620752,0,0.00226551880380607,0.00226551880380607,0,0,3,"3098400"
"64","47","36","041000",0.0293373798684876,0,0.00151745068285281,0.0414769853313101,0.0257966616084977,0.337379868487607,0.0237733940313606,0.0065756196256955,0.0333839150227618,3,"3041000"
"65","47","36","042600",0.0327006631603019,0,0,0.0487079807912188,0.0237823004802195,0.106563000228676,0.00343013949233936,0,0.0205808369540361,3,"3042600"
"66","47","36","116400",0,0,0,0,0,0.00530347672362994,0,0,0,3,"3116400"
"67","47","36","066200",0.044311377245509,0.00538922155688623,0,0.129940119760479,0.00898203592814371,0.235928143712575,0.0676646706586826,0.0101796407185629,0.00778443113772455,3,"3066200"
"68","47","36","002100",0.00346232179226069,0,0.00203665987780041,0.0419551934826884,0.0529531568228106,0.0871690427698574,0.114256619144603,0.0236252545824847,0.0221995926680244,3,"3002100"
"69","47","36","118600",0,0,0,0,0,0.00593912397921307,0,0,0,3,"3118600"
"70","47","36","047400",0.0055207949944792,0,0.00220831799779168,0.0320206109679794,0.185498711814501,0.0158262789841737,0.0463746779536253,0,0,3,"3047400"
"71","47","36","026900",0,0,0,0.00969109630526953,0.00363416111447608,0.00514839491217444,0.0348273773470624,0.00242277407631738,0,3,"3026900"
"72","47","36","009600",0,0,0,0.0026246719160105,0.00633009109155473,0.0313416705264783,0.0180639184807781,0.00833719314497453,0.0183727034120735,3,"3009600"
"73","47","36","028400",0.0183189655172414,0.0237068965517241,0.00484913793103448,0.0934806034482759,0.0285560344827586,0.112338362068966,0.00646551724137931,0,0.0299030172413793,3,"3028400"
"74","47","36","030300",0,0,0,0.0015625,0,0.0013671875,0.0015625,0,0,3,"3030300"
"75","47","36","096200",0,0,0.00487567040468064,0.00341296928327645,0.000975134080936129,0.00341296928327645,0,0,0,3,"3096200"
"76","47","36","014900",0.0120291231402343,0.00189933523266857,0.00189933523266857,0.0565052231718898,0.0324469768914213,0.127255460588794,0.140075973409307,0.0253244697689142,0.00870528648306426,3,"3014900"
"77","47","36","078800",0,0,0,0,0.0042334442092531,0,0,0,0,3,"3078800"
"78","47","36","007500",0.00234042553191489,0.00297872340425532,0.0123404255319149,0.0263829787234043,0.0523404255319149,0.0982978723404255,0.0885106382978723,0.0791489361702128,0,3,"3007500"
"79","47","36","105801",0.00374787052810903,0,0,0.109028960817717,0.0337308347529813,0,0.010221465076661,0,0,3,"3105801"
"80","47","36","003900",0.0182496889257569,0,0.00331812525922854,0.00912484446287847,0.0323517212774782,0.0593114890087101,0.0858564910825384,0.0489423475736209,0.0323517212774782,3,"3003900"
"81","47","36","043300",0,0,0,0,0.00186741363211951,0.00606909430438842,0.0128384687208217,0,0,3,"3043300"
"82","47","36","048900",0,0,0,0,0,0,0,0.00361613351877608,0,3,"3048900"
"83","47","36","052800",0.0149892933618844,0.00267665952890792,0.00802997858672377,0.0669164882226981,0.0819057815845824,0.0433618843683084,0.019271948608137,0.0101713062098501,0.0139186295503212,3,"3052800"
"84","47","36","012700",0.00209731543624161,0.00251677852348993,0.00146812080536913,0.0085989932885906,0.0104865771812081,0.0461409395973154,0.0379614093959732,0.0264261744966443,0.00146812080536913,3,"3012700"
"85","47","36","010600",0,0,0,0.00514191690662279,0.0111065405183052,0.00246812011517894,0.00370218017276841,0,0.00761003702180173,3,"3010600"
"86","47","36","010800",0.00209156402509877,0,0,0.00673948408087381,0.0106902161282826,0.0181268882175227,0.0118521961422264,0.00209156402509877,0.00464792005577504,3,"3010800"
"87","47","36","017100",0.00439238653001464,0.00170815031722792,0.00610053684724256,0.0505124450951684,0.0470961444607125,0.162518301610542,0.148365056124939,0.0246461688628599,0.0109809663250366,3,"3017100"
"88","47","36","039600",0,0,0.00657894736842105,0.0120614035087719,0.0246710526315789,0.137061403508772,0,0,0.169407894736842,3,"3039600"
"89","47","36","014300",0.00192784356926467,0,0,0.0118424676397687,0.0481960892316166,0.0862021481685486,0.0947397411181493,0.02478656017626,0.00853759294960066,3,"3014300"
"90","47","36","022100",0,0,0,0.0241974125539051,0.0194058457115477,0.0328222328701485,0.0344992812649736,0,0,3,"3022100"
"91","47","36","022800",0,0,0.00987193169690502,0.0146744930629669,0.0856456776947706,0.00880469583778015,0.00586979722518677,0,0,3,"3022800"
"92","47","36","023100",0.00325829383886256,0,0.00977488151658768,0.024585308056872,0.0216232227488152,0.0195497630331754,0.0408767772511848,0.0162914691943128,0,3,"3023100"
"93","47","36","023600",0,0,0.0104074792732404,0.0109366731345916,0.0606808961016052,0.00564473452107956,0.0222261421767508,0,0,3,"3023600"
"94","47","36","042700",0,0,0,0.0088629077880445,0.0101829153309447,0.059400339430511,0.0445031114463511,0.00358287761644352,0.00377145012257213,3,"3042700"
"95","47","36","116800",0,0,0,0,0.000577367205542725,0.00577367205542725,0,0,0,3,"3116800"
"96","47","36","043600",0.0646513680494263,0,0.0108120035304501,0.060017652250662,0.0403795233892321,0.0770079435127979,0.0105913503971756,0,0.0218446601941748,3,"3043600"
"97","47","36","044300",0.00204248366013072,0,0.00388071895424837,0,0.0153186274509804,0.0520833333333333,0.0187908496732026,0.00919117647058824,0.00183823529411765,3,"3044300"
"98","47","36","020300",0,0,0.00113378684807256,0.0300453514739229,0.0266439909297052,0.0578231292517007,0.0487528344671202,0.00850340136054422,0.00283446712018141,3,"3020300"
"99","47","36","020500",0.00343997248022016,0,0,0.0141038871689026,0.0347437220502236,0.0780873753009976,0.132438940488476,0.0591675266597867,0.0085999312005504,3,"3020500"
"100","47","36","021400",0,0,0.0237010027347311,0.0355515041020966,0.00774840474020055,0.0847766636280766,0.00501367365542388,0,0.012306289881495,3,"3021400"
"101","47","36","021700",0,0,0.00520446096654275,0.0228004956629492,0.00991325898389095,0.0337050805452292,0.0314745972738538,0.0173482032218092,0.0166047087980173,3,"3021700"
"102","47","36","113200",0,0,0,0,0,0.0081799591002045,0.0127811860940695,0.00408997955010225,0,3,"3113200"
"103","47","36","059200",0.127989657401422,0.0183150183150183,0.00560224089635854,0.10493428140487,0.00904977375565611,0.02650290885585,0.0105580693815988,0.00172376642964878,0.00193923723335488,3,"3059200"
"104","47","36","063600",0.0385409497591191,0,0.012388162422574,0.0598761183757743,0.0392291810048176,0.160357880247763,0.0495526496902959,0,0,3,"3063600"
"105","47","36","064800",0,0,0,0.00669642857142857,0.025,0.0928571428571429,0.0401785714285714,0.009375,0.0513392857142857,3,"3064800"
"106","47","36","065200",0,0,0,0.0180436847103514,0.0170940170940171,0.41690408357075,0.0322886989553656,0,0,3,"3065200"
"107","47","36","042900",0.00168950628871785,0,0,0.0167073399662099,0.0245917026468932,0.0253425943307678,0.0189600150178337,0.0030035667354984,0.00356673549840436,3,"3042900"
"108","47","36","032500",0,0,0,0.000726638569975294,0.00799302426972824,0.00392384827786659,0.0132248219735504,0.000581310855980235,0,3,"3032500"
"109","47","36","049300",0,0,0.00218032576632038,0.0109016288316019,0.0162883160189817,0.036552520200077,0.0334744132358599,0.00795177632422727,0,3,"3049300"
"110","47","36","049400",0.015177065767285,0.00168634064080944,0.00556492411467116,0.0467116357504216,0.0462057335581788,0.0529510961214165,0.03035413153457,0.00539629005059022,0.012141652613828,3,"3049400"
"111","47","36","047700",0.00576519916142558,0.00707547169811321,0,0.0209643605870021,0.0657756813417191,0.182389937106918,0.110849056603774,0.0330188679245283,0,3,"3047700"
"112","47","36","050700",0,0,0.00299962504686914,0,0.020997375328084,0,0.0026246719160105,0.00299962504686914,0,3,"3050700"
"113","47","36","010200",0,0,0,0,0.014367250541232,0.012005510726235,0,0.00688840779374139,0,3,"3010200"
"114","47","36","011000",0,0,0.00185048112509252,0.00481125092524056,0.0758697261287935,0.0151739452257587,0.0225758697261288,0,0.00481125092524056,3,"3011000"
"115","47","36","013400",0.0104089219330855,0,0.00693928128872367,0.0237918215613383,0.0371747211895911,0.109541511771995,0.0411400247831475,0.00272614622057001,0.101363073110285,3,"3013400"
"116","47","36","013600",0,0.00178616994131156,0.00561367695840776,0.00459300842051544,0.0301097218678234,0.165348303138556,0.0709364633835162,0.00204133707578464,0.108446032151059,3,"3013600"
"117","47","36","051400",0.00415251038127595,0.00226500566251416,0.00226500566251416,0.00755001887504719,0.0168617088209387,0.0210142192022147,0.0106958600729835,0.0021391720145967,0.00465584497294577,3,"3051400"
"118","47","36","053900",0,0,0.0202808112324493,0,0.0062402496099844,0.00507020280811232,0,0.00234009360374415,0.00507020280811232,3,"3053900"
"119","47","36","003600",0.039811542991755,0,0.00636042402826855,0.0435806831566549,0.046643109540636,0.131213191990577,0.0393404004711425,0.00212014134275618,0.0859835100117786,3,"3003600"
"120","47","36","056600",0.0336760014179369,0.0021269053527118,0.00708968450903935,0.0584898971995746,0.0365118752215526,0.105636299184686,0.00957107408720312,0.00177242112725984,0.0372208436724566,3,"3056600"
"121","47","36","057600",0.0404329831263929,0,0.00159184972938555,0.101560012734798,0.00509391913403375,0.0528494110156001,0,0.00191021967526266,0.0168736071314868,3,"3057600"
"122","47","36","011800",0,0,0,0,0.00473484848484848,0.0165719696969697,0.00662878787878788,0,0,3,"3011800"
"123","47","36","007000",0.0164576802507837,0,0,0.0693573667711599,0.0211598746081505,0.0795454545454545,0.00901253918495298,0.00626959247648903,0.135971786833856,3,"3007000"
"124","47","36","038600",0.00214477211796247,0,0,0.0032171581769437,0.00268096514745308,0.235924932975871,0.0268096514745308,0.00536193029490617,0.0230563002680965,3,"3038600"
"125","47","36","026300",0,0,0,0.00381679389312977,0.00926935659760087,0.0169029443838604,0.0114503816793893,0.02453653217012,0,3,"3026300"
"126","47","36","027900",0,0,0,0,0.00944669365721997,0.0167341430499325,0.0199730094466937,0.00728744939271255,0,3,"3027900"
"127","47","36","029400",0.0421179302045728,0,0,0.0754111512234256,0.00401123144805455,0.0681909346169274,0.00641797031688728,0.00200561572402728,0.0409145607701564,3,"3029400"
"128","47","36","017400",0.0365209034118212,0,0,0.0509370494954349,0.0437289764536281,0.255165785679962,0.00240269101393561,0.0067275348390197,0.0956271023546372,3,"3017400"
"129","47","36","040800",0.0302943698199486,0.0105744498428122,0,0.00371534724206916,0.00171477565018577,0.168048013718205,0,0,0,3,"3040800"
"130","47","36","098200",0,0,0,0,0.00176405733186329,0.00485115766262404,0,0,0,3,"3098200"
"131","47","36","004600",0.00217706821480406,0,0,0,0.0428156748911466,0.209724238026125,0.0478955007256894,0.00653120464441219,0.0457184325108853,3,"3004600"
"132","47","36","096600",0,0,0,0,0,0.0269741985926505,0,0,0,3,"3096600"
"133","47","36","100800",0,0,0,0.00816326530612245,0.00272108843537415,0.017687074829932,0.00272108843537415,0.00317460317460317,0.0276643990929705,3,"3100800"
"134","47","36","117202",0,0,0,0.00322164948453608,0,0.032860824742268,0.0183634020618557,0,0,3,"3117202"
"135","47","36","118400",0,0,0,0,0.00167879127028539,0.0158552508860287,0.00876702107815706,0,0,3,"3118400"
"136","47","36","109800",0,0,0,0.00221827861579414,0.00177462289263532,0.012866015971606,0,0,0.00443655723158829,3,"3109800"
"137","47","36","115000",0,0,0,0,0,0,0,0,0,3,"3115000"
"138","47","36","029300",0,0,0,0.011723700887199,0,0.0152091254752852,0.00950570342205323,0,0,3,"3029300"
"139","47","36","088200",0.0141987829614604,0,0,0,0,0.0120143548135435,0.00312061163988142,0,0,3,"3088200"
"140","47","36","089000",0,0,0,0,0,0,0,0,0,3,"3089000"
"141","47","36","089400",0,0,0,0,0.00231951290229052,0.00521890403015367,0.00231951290229052,0,0.0289939112786315,3,"3089400"
"142","47","36","093000",0,0,0,0,0,0.000356125356125356,0,0,0,3,"3093000"
"143","47","36","033700",0,0,0.00164551010813352,0.0251527973671838,0.00893276915843912,0.00611189468735308,0.0199811941701928,0.00587682181476258,0,3,"3033700"
"144","47","36","034200",0.0646470955652717,0,0,0.1052467207995,0.00530918176139913,0.00765146783260462,0,0,0.00468457214241099,3,"3034200"
"145","47","36","034900",0,0,0,0,0.0114219500082768,0.00314517463996027,0.00115874855156431,0,0.00943552391988082,3,"3034900"
"146","47","36","041900",0,0.00309997416688194,0,0.00258331180573495,0.00387496770860243,0.0121415654869543,0.0129165590286748,0,0.00464996125032291,3,"3041900"
"147","47","36","032300",0,0,0,0,0.00327421555252387,0.0117326057298772,0.0343792633015007,0.00463847203274216,0.0354706684856753,3,"3032300"
"148","47","36","038900",0,0,0.00373768263676521,0.00985389058783554,0.0669384981311587,0.0135915732246007,0.0265035677879715,0.017669045191981,0,3,"3038900"
"149","47","36","043400",0.078448275862069,0,0,0.128448275862069,0.010632183908046,0.122701149425287,0.021551724137931,0,0.0594827586206897,3,"3043400"
"150","47","36","043500",0,0,0,0,0.00595924644367551,0.00326797385620915,0.0346020761245675,0,0.000192233756247597,3,"3043500"
"151","47","36","049800",0.0164359861591695,0,0,0.0224913494809689,0.0441176470588235,0.0756920415224913,0.020977508650519,0.00519031141868512,0.0121107266435986,3,"3049800"
"152","47","36","043900",0,0,0,0.00265315967197299,0.0127834056922335,0,0.00988904968644477,0,0,3,"3043900"
"153","47","36","026500",0,0.00199451508352032,0,0.0049862877088008,0.0102218898030416,0.00847668910496136,0.0294190974819247,0.0356519571179257,0,3,"3026500"
"154","47","36","049000",0.0162162162162162,0,0,0.0508744038155803,0.0777424483306836,0.0462639109697933,0.0356120826709062,0.0154213036565978,0.00572337042925278,3,"3049000"
"155","47","36","049700",0.00358937544867193,0,0,0.029791816223977,0.0678391959798995,0.183417085427136,0.0506101938262742,0.0132806891600861,0.00394831299353912,3,"3049700"
"156","47","36","050100",0,0,0,0.0212226797592651,0.0329426670890086,0.299334811529933,0.0997782705099778,0.0063351282863478,0.00601837187203041,3,"3050100"
"157","47","36","008400",0.00231065468549422,0,0,0,0.0115532734274711,0.0549422336328626,0.0133504492939666,0.00462130937098845,0.0215661103979461,3,"3008400"
"158","47","36","053400",0.0277272727272727,0.0165909090909091,0,0.04,0.0134090909090909,0.0025,0.0240909090909091,0.00204545454545455,0.00318181818181818,3,"3053400"
"159","47","36","054500",0,0,0.0190256907416384,0,0.0222976248182259,0,0.00727096461463888,0,0,3,"3054500"
"160","47","36","075400",0.00267558528428094,0,0.0100334448160535,0.0775919732441472,0.0387959866220736,0.040133779264214,0.00668896321070234,0,0.0709030100334448,3,"3075400"
"161","47","36","076200",0.0431530494821634,0,0.0015343306482547,0.0274261603375527,0.0387418488684311,0.000383582662063675,0.00364403528960491,0,0.0138089758342923,3,"3076200"
"162","47","36","081800",0,0,0,0,0,0.00899935718877223,0.0109277908720806,0.00771373473323334,0.029355046068138,3,"3081800"
"163","47","36","013300",0.0134468848050202,0,0.00537875392200807,0.0340654415060511,0.0235320484087853,0.141416405199462,0.0909905871806365,0.0504258180188256,0.0125504258180188,3,"3013300"
"164","47","36","015300",0.00844178684488217,0.00984875131902919,0.010200492437566,0.0548716144917341,0.0633134013366163,0.0706999648258881,0.0879352796341892,0.0513542033063665,0.0137179036229335,3,"3015300"
"165","47","36","016300",0.00558139534883721,0,0,0.053953488372093,0.0542635658914729,0.0567441860465116,0.0607751937984496,0.00465116279069767,0.0198449612403101,3,"3016300"
"166","47","36","011400",0.0163067430586161,0,0.00639048038783605,0.00793301013662406,0.0427501101806963,0.0361392684001763,0.00550903481710004,0,0.00198325253415602,3,"3011400"
"167","47","36","015500",0.0173750334135258,0,0,0.0780539962576851,0.0384923817161187,0.0997059609730019,0.125100240577386,0.0390269981288426,0.00588078053996258,3,"3015500"
"168","47","36","033300",0.00176561465460163,0,0,0.0481129993378945,0.039947031560362,0.00176561465460163,0.00441403663650408,0,0.0231736923416464,3,"3033300"
"169","47","36","018300",0.0138445154419595,0,0.00461483848065318,0.0482783102591409,0.07596734114306,0.0798722044728434,0.0816471423500177,0.0564430244941427,0,3,"3018300"
"170","47","36","022000",0.00548334687246141,0,0.0515840779853777,0.00203086921202275,0.120836718115353,0.0142160844841592,0.00182778229082047,0,0,3,"3022000"
"171","47","36","094401",0,0,0,0,0,0,0,0,0,3,"3094401"
"172","47","36","022400",0.00484429065743945,0,0.00311418685121107,0.0102076124567474,0.0522491349480969,0.0451557093425606,0.00173010380622837,0.00207612456747405,0.00899653979238754,3,"3022400"
"173","47","36","118800",0,0,0,0,0,0.0113445378151261,0,0,0,3,"3118800"
"174","47","36","042200",0.0178824865171729,0.00227079193868862,0,0.0411581038887312,0.0099347147317627,0.0471189327277888,0.00539313085438547,0,0.0902639795628725,3,"3042200"
"175","47","36","029600",0.0463644140290847,0,0.00513259195893926,0.106073567151411,0.0212147134302823,0.0840034217279726,0.00273738237810094,0.00222412318220701,0.0195038494439692,3,"3029600"
"176","47","36","092400",0,0,0,0.00137646249139711,0,0,0,0,0,3,"3092400"
"177","47","36","093200",0,0,0,0,0,0.0174854288093256,0,0,0,3,"3093200"
"178","47","36","120000",0,0,0,0,0,0.00892857142857143,0,0,0,3,"3120000"
"179","47","36","016100",0,0.00524205982115325,0.01140918902251,0.051495528831329,0.0320690718470552,0.0684551341350601,0.078322540857231,0.0157261794634598,0.00277520814061055,3,"3016100"
"180","47","36","016400",0,0.0465116279069767,0,0,0,0.0594315245478036,0.0478036175710594,0.0245478036175711,0,3,"3016400"
"181","47","36","016800",0.00536992840095465,0,0.00298329355608592,0.0286396181384248,0.0644391408114559,0.344272076372315,0.0346062052505967,0.00656324582338902,0.0143198090692124,3,"3016800"
"182","47","36","039400",0.0150162337662338,0.0146103896103896,0,0.0142045454545455,0.00243506493506494,0.0661525974025974,0,0,0.107548701298701,3,"3039400"
"183","47","36","031701",0.00241984271022384,0,0,0.00574712643678161,0.00272232304900181,0.0499092558983666,0.029038112522686,0.0353901996370236,0.00423472474289171,3,"3031701"
"184","47","36","028502",0,0,0,0,0,0,0,0,0,3,"3028502"
"185","47","36","029800",0.00605913717886573,0,0,0.0896752302472128,0.0227823557925351,0.14032961706253,0.00484730974309258,0,0.0220552593310713,3,"3029800"
"186","47","36","030000",0.00401227283455275,0,0.0158130752891197,0.0221855086145858,0.0143969789945716,0.0606561246164739,0.00944064196365353,0.00967665801274487,0.0148690110927543,3,"3030000"
"187","47","36","038200",0.00564789414232693,0,0,0.0242052606099726,0.00258189446506374,0.0171050508310473,0,0,0,3,"3038200"
"188","47","36","079802",0.00133667502088555,0,0,0.0121971595655806,0.00918964076858814,0.0218880534670008,0.0497911445279866,0.00267335004177109,0.0262322472848789,3,"3079802"
